,OBJECTID,APN,FLOOR,APN_DASH,BOOK,MAP,ITEM,PUC,OWNER_NAME,MAIL_ADDR1,MAIL_ADDR2,MAIL_CITY,MAIL_STATE,MAIL_CNTRY,MAIL_ZIP,PHYSICAL_STREET_NUM,PHYSICAL_STREET_DIR,PHYSICAL_STREET_NAME,PHYSICAL_STREET_TYPE,PHYSICAL_STREET_SUFFIX,PHYSICAL_STREET_POSTDIR,PHYSICAL_SUITE,PHYSICAL_CITY,PHYSICAL_ZIP,PHYSICAL_ADDRESS,MAIL_ADDRESS,DEED_NUMBER,DEED_DATE,SALE_DATE,SALE_PRICE,MCRNUM,MCR_BOOK,MCR_PAGE,SUBNAME,LAND_SIZE,LOT_NUM,BLOCK,TRACT,STR,CITY_ZONING,JURISDICTION,CONST_YEAR,LIVING_SPACE,INCAREOF,TAX_YR_CUR,FCV_CUR,LPV_CUR,LC_CUR,TAX_YR_PREV,FCV_PREV,LPV_PREV,LC_PREV,Shape_Length,Shape_Area,LONGITUDE,LATITUDE,geometry,gis_acres
64,1268689,50628026A,1,506-28-026A,506,28,026A,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3412200.0,,,,26 1N 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     191,700","     130,315",2.R,2023,"     128,300","     124,110",2.R,2854.565197406244,456491.8852402721,-113.15751834040123,33.401093529304404,"POLYGON ((-113.15328252885898 33.40291069104013, -113.1532799677621 33.399281133635995, -113.16175423218137 33.39927703883898, -113.16175778861158 33.402905110799885, -113.15328252885898 33.40291069104013))",78.41
65,1268691,50628030,1,506-28-030,506,28,030,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,49448,W,BASELINE,RD,,,,TONOPAH,85354,49448 W BASELINE RD   TONOPAH  85354,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,8712000.0,,,,31 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     338,000","     224,787",2.R,2023,"     320,000","     214,083",2.R,5797.804219975686,1163460.1603968828,-113.1149933443654,33.3825966796491,"POLYGON ((-113.11002005194966 33.38116396687074, -113.11001444376735 33.377516583913376, -113.113366227874 33.37751649689589, -113.11752760066415 33.377516262848914, -113.11866135989264 33.37751625309696, -113.11867668065982 33.39198096962123, -113.11867674084692 33.39203748929694, -113.11651470706214 33.392038194320705, -113.11651467562112 33.39196753290799, -113.11651142371979 33.38476639559683, -113.11002560353812 33.384771134652944, -113.11002005194966 33.38116396687074))",199.93
66,1268692,50628031A,1,506-28-031A,506,28,031A,4111,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3484800.0,,,,25 1N 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     138,209","      68,601",2.R,2023,"      82,859","      65,335",2.R,2899.0239250712384,466538.845726017,-113.14245800509472,33.402912519407714,"POLYGON ((-113.14028965052569 33.40653809534329, -113.1402926419156 33.39928633237796, -113.1446237828197 33.39928474995651, -113.14462560639973 33.406538213827574, -113.14028965052569 33.40653809534329))",80.13
67,1268693,50628031B,1,506-28-031B,506,28,031B,4111,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3484800.0,,,,25 1N 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     149,353","      72,187",2.R,2023,"     108,205","      68,750",2.R,2898.572087171578,466430.07213215745,-113.13812445312632,33.4029131758858,"POLYGON ((-113.13595368746513 33.40653782537924, -113.13596149562157 33.39928776330686, -113.1402926419156 33.39928633237796, -113.14028965052569 33.40653809534329, -113.13595368746513 33.40653782537924))",80.11
68,1268694,50628031C,1,506-28-031C,506,28,031C,4111,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3484800.0,,,,25 1N 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     139,958","      73,124",2.R,2023,"      85,576","      69,642",2.R,2897.0120116501957,465476.6366545267,-113.13379576472778,33.40291499898985,"POLYGON ((-113.13163219716212 33.40654691941807, -113.13163723042264 33.39928904199335, -113.13596149562157 33.39928776330686, -113.13595368746513 33.40653782537924, -113.13163219716212 33.40654691941807))",79.95
69,1268695,50628031D,1,506-28-031D,506,28,031D,4111,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3484800.0,,,,25 1N 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     139,658","      76,073",2.R,2023,"      85,679","      72,451",2.R,2899.0973966136,465979.16220988083,-113.12947288373155,33.40292011016109,"POLYGON ((-113.13163723042264 33.39928904199335, -113.13163219716212 33.40654691941807, -113.12731069967258 33.40655586272601, -113.12731182795656 33.402923019912684, -113.12731296073213 33.39929016918735, -113.13163723042264 33.39928904199335))",80.04
70,1268696,50628032A,1,506-28-032A,506,28,032A,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3484800.0,,,,23 1N 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     135,200","      89,916",2.R,2023,"     128,000","      85,635",2.R,2897.5925471380638,465755.3367859887,-113.15112039184588,33.417426749102184,"POLYGON ((-113.15328371283853 33.413799117870724, -113.1532823536875 33.421052654949584, -113.1492917416497 33.421053490948495, -113.14895674730384 33.42105355392959, -113.14895846757761 33.4138014611128, -113.15328371283853 33.413799117870724))",79.97
71,1268699,50628034B,1,506-28-034B,506,28,034B,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6098400.0,,,,19 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     241,300","     138,694",2.R,2023,"     159,200","     132,090",2.R,3850.8545011518736,811332.97343625,-113.11484380059309,33.41769956876447,"POLYGON ((-113.11440346043027 33.42106845120456, -113.11007781092749 33.421070818243294, -113.1100725216471 33.41745904021478, -113.11223522827004 33.41743821360423, -113.11222983119181 33.41381087757109, -113.11868545720013 33.413811121268225, -113.11868746493481 33.421065958953385, -113.11440346043027 33.42106845120456))",139.31
72,1268701,50628036,1,506-28-036,506,28,036,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20100327801,1271635200000,04/01/2010,94350000,,,,,5227200.0,,,,31 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     202,800","     127,408",2.R,2023,"     192,000","     121,341",2.R,3381.736091480588,699413.2964398285,-113.11327234529988,33.3884032115683,"POLYGON ((-113.11002566462356 33.38481134611152, -113.11002560353812 33.384771134652944, -113.11651142371979 33.38476639559683, -113.11651467562112 33.39196753290799, -113.11651470706214 33.392038194320705, -113.1100368046314 33.39204008363445, -113.11003663035822 33.391927046499696, -113.11002566462356 33.38481134611152))",120.17
73,1268707,50629001,1,506-29-001,506,29,001,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6829337.0,,,,5 1N 8W,IND-2,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     264,958","     176,208",2.R,2023,"     250,848","     167,818",2.R,3824.3916292986414,914068.9853819512,-113.09705191717993,33.46091942257335,"POLYGON ((-113.09270549915873 33.46447751163678, -113.0927100877532 33.463748661225715, -113.09271017219486 33.4637355511173, -113.09271095283083 33.46361125978721, -113.0927110345775 33.463598151156845, -113.09271616036453 33.46278412021355, -113.09272744410282 33.46099245002069, -113.09273870178995 33.45920352398999, -113.09275026400597 33.45736787787666, -113.09275032239647 33.45735872995408, -113.10138679380995 33.45736218272162, -113.10137600324676 33.46161266912688, -113.10136874845253 33.46447193610332, -113.09270549915873 33.46447751163678))",156.79
74,1268709,50629002,1,506-29-002,506,29,002,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,2613600.0,,,,5 1N 8W,IND-2,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     101,400","      67,436",2.R,2023,"      96,000","      64,225",2.R,2648.638848844477,349283.3649650861,-113.09707390636838,33.45599841656617,"POLYGON ((-113.09276270028276 33.45553555655208, -113.09276883038626 33.45463209113273, -113.09277988235921 33.45463210087604, -113.0934446563307 33.45463268172671, -113.09525584858969 33.45463424590129, -113.0970812701628 33.45463579658516, -113.09923749094938 33.45463759310002, -113.10139370904102 33.45463935214058, -113.10138679380995 33.45736218272162, -113.09275032239647 33.45735872995408, -113.09276270028276 33.45553555655208))",59.92
75,1268720,50629004,1,506-29-004,506,29,004,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6755720.0,,,,6 1N 8W,IND-2,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     282,300","     181,581",2.R,2023,"     186,200","     172,935",2.R,3805.2572740095075,904981.7476147631,-113.12299448934327,33.46090960084348,"POLYGON ((-113.11869061442819 33.4644619848244, -113.1187205840227 33.45735937449071, -113.12728431884763 33.457353174947706, -113.12728230123149 33.46445615374463, -113.11869061442819 33.4644619848244))",155.23
76,1268721,50629005,1,506-29-005,506,29,005,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6881609.0,,,,6 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     279,600","     175,187",2.R,2023,"     184,300","     166,845",2.R,3840.7285029512886,921871.8801159137,-113.12301134632555,33.45372835760093,"POLYGON ((-113.1187205840227 33.45735937449071, -113.11875121657388 33.45010315662373, -113.12728639934582 33.45008964120806, -113.12728431884763 33.457353174947706, -113.1187205840227 33.45735937449071))",158.15
77,1268723,50629006B,1,506-29-006B,506,29,006B,4117,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,49111,W,VAN BUREN,ST,,,,TONOPAH,85354,49111 W VAN BUREN ST   TONOPAH  85354,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6847632.0,,,,7 1N 8W,IND-2,NO CITY/TOWN,1980,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     271,454","     116,683",2.R,2023,"     256,220","     111,127",2.R,3864.917497172642,917294.6184489024,-113.11448441483796,33.44642120262662,"POLYGON ((-113.11008901112244 33.44915287056296, -113.11009086165194 33.44284965077731, -113.114417591828 33.4428450475661, -113.11872048700465 33.44284032067288, -113.11873967232415 33.44284029893483, -113.11874541345715 33.44645386768527, -113.11875121657388 33.45010315662373, -113.11833817210456 33.450103587600005, -113.11123278836303 33.450110790524135, -113.11123305606095 33.44915174851341, -113.11008901112244 33.44915287056296))",157.4
78,1268737,50629017,1,506-29-017,506,29,017,4111,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6791875.0,,,,18 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     314,552","     175,245",2.R,2023,"     218,054","     166,900",2.R,4814.7109313442525,911045.7860880462,-113.12517614407669,33.428314365219194,"POLYGON ((-113.12306456903875 33.42831712791671, -113.12305474775775 33.42106326501277, -113.12729710007748 33.421060501342964, -113.12728525579047 33.42831272635683, -113.12729140026701 33.43557481884509, -113.12306650221323 33.43557883921483, -113.12306649861998 33.43556654871233, -113.12306456903875 33.42831712791671))",156.39
79,1268739,50629019,1,506-29-019,506,29,019,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6969600.0,,,,18 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     270,400","     179,830",2.R,2023,"     256,000","     171,267",2.R,4836.310485833781,932599.4153431036,-113.11224755240174,33.428329239415135,"POLYGON ((-113.11008655872172 33.42832975981507, -113.11007781092749 33.421070818243294, -113.11440346043027 33.42106845120456, -113.1144125666523 33.428325700124496, -113.11441374434364 33.43557403995934, -113.11441374614029 33.43558662582258, -113.1100874040364 33.43559029235725, -113.11008655872172 33.42832975981507))",160.09
80,1268744,50629022A,1,506-29-022A,506,29,022A,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,48700,W,VAN BUREN,ST,,,,TONOPAH,85354,48700 W VAN BUREN ST   TONOPAH  85354,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,10879926.0,,,,5 1N 8W,IND-2,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     422,109","     280,724",2.R,2023,"     399,630","     267,357",2.R,4970.227145747041,1456441.099137873,-113.10564941434156,33.45585803499614,"POLYGON ((-113.10139370904102 33.45463935214058, -113.10139599525341 33.45009981974338, -113.10140524430757 33.450099833234816, -113.10145891684917 33.45009990893672, -113.10992917388396 33.45011169519938, -113.10992917298563 33.4501117956356, -113.10990116621002 33.457364994699795, -113.10991232508248 33.46160806915977, -113.10137600324676 33.46161266912688, -113.10138679380995 33.45736218272162, -113.10139370904102 33.45463935214058))",249.85
81,1268745,50629022B,1,506-29-022B,506,29,022B,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,1219,N,491ST,AVE,,,,TONOPAH,85354,1219 N 491ST AVE   TONOPAH  85354,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,2705131.0,,,,5 1N 8W,IND-2,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     104,950","      69,797",2.R,2023,"      99,362","      66,474",2.R,2663.035984253671,362450.16457509703,-113.10563929005066,33.4630398631162,"POLYGON ((-113.10136874845253 33.46447193610332, -113.10137600324676 33.46161266912688, -113.10991232508248 33.46160806915977, -113.10990008553674 33.46446733478916, -113.10136874845253 33.46447193610332))",62.17
82,1268748,50629023E,1,506-29-023E,506,29,023E,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,912,N,491ST,AVE,,,,TONOPAH,85354,912 N 491ST AVE   TONOPAH  85354,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6614542.0,,,,6 1N 8W,IND-2,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     256,624","     170,671",2.R,2023,"     242,958","     162,544",2.R,3766.3851749945757,885330.3079258992,-113.11425323523443,33.45376909409792,"POLYGON ((-113.11016952083317 33.457433673790455, -113.11016981458226 33.45736497446434, -113.11019690866956 33.45011180687842, -113.11123278836303 33.450110790524135, -113.11833817210456 33.450103587600005, -113.1183075063157 33.45735965778702, -113.11830721615986 33.4574283571173, -113.11016952083317 33.457433673790455))",151.89
83,1268750,50629024A,1,506-29-024A,506,29,024A,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,803,S,499TH,AVE,,,,TONOPAH,85354,803 S 499TH AVE   TONOPAH  85354,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,10364231.0,,,,7 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     402,101","     267,420",2.R,2023,"     380,688","     254,686",2.R,4802.386986943802,1387370.8462928657,-113.12085210470094,33.439208955634506,"POLYGON ((-113.114417591828 33.4428450475661, -113.11441374614029 33.43558662582258, -113.11868980504612 33.43558285358714, -113.12306650221323 33.43557883921483, -113.12729140026701 33.43557481884509, -113.1272873560516 33.44283046435754, -113.11873967232415 33.44284029893483, -113.11872048700465 33.44284032067288, -113.114417591828 33.4428450475661))",238.09
84,1268751,50629024B,1,506-29-024B,506,29,024B,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3484800.0,,,,7 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     135,200","      89,916",2.R,2023,"     128,000","      85,635",2.R,2899.947010968852,466382.2407047198,-113.11225235443577,33.43921795849878,"POLYGON ((-113.11009086165194 33.44284965077731, -113.1100874040364 33.43559029235725, -113.11441374614029 33.43558662582258, -113.114417591828 33.4428450475661, -113.11009086165194 33.44284965077731))",80.04
85,1268762,50629029,1,506-29-029,506,29,029,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3437320.0,,,,7 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     166,500","      94,704",2.R,2023,"     111,100","      90,195",2.R,2866.527136540021,458548.6715460224,-113.12301482821037,33.4446419465778,"POLYGON ((-113.1272873560516 33.44283046435754, -113.12728687814788 33.44644403201856, -113.11874541345715 33.44645386768527, -113.11873967232415 33.44284029893483, -113.1272873560516 33.44283046435754))",78.68
86,1268763,50629030,1,506-29-030,506,29,030,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,3436013.0,,,,7 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     173,700","     104,076",2.R,2023,"     116,000","      99,120",2.R,2874.2171480352736,462528.88197673974,-113.12301675721515,33.448272451834825,"POLYGON ((-113.11875121657388 33.45010315662373, -113.11874541345715 33.44645386768527, -113.12728687814788 33.44644403201856, -113.12728639934582 33.45008964120806, -113.11875121657388 33.45010315662373))",79.36
87,1268767,50629032,1,506-29-032,506,29,032,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20050904505,1120089600000,06/01/2005,94350000,,,,,6969600.0,,,,18 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     260,500","     148,176",2.R,2023,"     171,300","     141,120",2.R,3863.534471980234,932923.4243171695,-113.11873942409453,33.43195216362203,"POLYGON ((-113.11441374434364 33.43557403995934, -113.1144125666523 33.428325700124496, -113.11868591713755 33.42832154147173, -113.12306456903875 33.42831712791671, -113.12306649861998 33.43556654871233, -113.12306650221323 33.43557883921483, -113.11868980504612 33.43558285358714, -113.11441374614029 33.43558662582258, -113.11441374434364 33.43557403995934))",160.13
88,1268768,50629033,1,506-29-033,506,29,033,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,6969600.0,,,,18 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     261,000","     148,837",2.R,2023,"     171,700","     141,750",2.R,3861.67257604539,932026.7330498196,-113.1187334996612,33.42469372440572,"POLYGON ((-113.11868591713755 33.42832154147173, -113.1144125666523 33.428325700124496, -113.11440346043027 33.42106845120456, -113.11868746493481 33.421065958953385, -113.12305474775775 33.42106326501277, -113.12306456903875 33.42831712791671, -113.11868591713755 33.42832154147173))",160.0
89,1274198,50658004,1,506-58-004,506,58,004,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,1742400.0,,,,32 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"      70,600","      45,885",2.R,2023,"      43,700","      43,700",2.R,1934.8975855397603,233983.30182791554,-113.1078607538198,33.382984799146776,"POLYGON ((-113.10570027114063 33.384803587954536, -113.10569550917131 33.381160044497754, -113.10978802429831 33.38116376058795, -113.11002005194966 33.38116396687074, -113.11002560353812 33.384771134652944, -113.11002566462356 33.38481134611152, -113.10956161740567 33.384810521015105, -113.10570027114063 33.384803587954536))",40.21
90,1274205,50658002,1,506-58-002,506,58,002,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,1742400.0,,,,32 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     114,200","      71,221",2.R,2023,"      76,200","      67,830",2.R,1928.8264248365783,232522.60638450735,-113.103543611301,33.39023118158869,"POLYGON ((-113.10138259777925 33.39196635386724, -113.1013787745494 33.388418880864904, -113.10570500526218 33.38842237387812, -113.1057096136196 33.39194121299463, -113.10570974477363 33.39204115767061, -113.10138267862764 33.39204208020173, -113.10138259777925 33.39196635386724))",39.95
91,1274207,50658003,1,506-58-003,506,58,003,0014,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,10454400.0,,,,32 1N 8W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     257,900","     142,380",2.R,2023,"     135,600","     135,600",2.R,7721.271777320397,1397254.2078068226,-113.1028088371241,33.38417551448701,"MULTIPOLYGON (((-113.101370963698 33.38115597135064, -113.09272186376826 33.38114737348402, -113.0927196503194 33.37751533641295, -113.10136705692484 33.3775162620988, -113.10136803249524 33.378426189252984, -113.101370963698 33.38115597135064)), ((-113.101370963698 33.38115597135064, -113.10569550917131 33.381160044497754, -113.10570027114063 33.384803587954536, -113.10956161740567 33.384810521015105, -113.11002566462356 33.38481134611152, -113.11003663035822 33.391927046499696, -113.1100368046314 33.39204008363445, -113.10913509102056 33.39204031989238, -113.10570974477363 33.39204115767061, -113.1057096136196 33.39194121299463, -113.10570500526218 33.38842237387812, -113.1013787745494 33.388418880864904, -113.10137487496277 33.38479567902922, -113.101370963698 33.38115597135064)))",240.09
92,1390762,50627034A,1,506-27-034A,506,27,034A,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20100327801,1271635200000,04/01/2010,,,,,,6801505.0,,,,33 1N 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     263,878","     175,492",2.R,2023,"     249,826","     167,136",2.R,3813.0157537883706,908596.0769102991,-113.19220888742943,33.381210125329005,"POLYGON ((-113.18788652473201 33.38474970838643, -113.187879905945 33.37767285139239, -113.19653104325381 33.37767056418735, -113.19653869151016 33.38474530986921, -113.19653869240845 33.3847465002592, -113.18788652473201 33.384750303956466, -113.18788652473201 33.38474970838643))",156.14
93,1603307,40156002,1,401-56-002,401,56,002,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20090163458,1235520000000,04/01/2010,94350000,,,,,7125980.0,,,,1 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     276,467","     183,862",2.R,2023,"     261,744","     175,107",2.R,3903.787752308581,952312.246703377,-113.12999361862016,33.373805405618626,"POLYGON ((-113.12566976690601 33.373805979402654, -113.12566914706846 33.370096107844375, -113.12566914617015 33.3700949682684, -113.134313414062 33.370093652391965, -113.13432151237426 33.37751482631051, -113.12730832362865 33.377516001046395, -113.12567039393008 33.377515959788084, -113.12566976690601 33.373805979402654))",163.67
94,1603308,40156018,1,401-56-018,401,56,018,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20050904505,1120089600000,06/01/2005,94350000,,,,,14094709.0,,,,1 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     546,833","     363,671",2.R,2023,"     517,712","     346,354",2.R,5838.863084445164,1883753.3928759214,-113.13863664147117,33.370174709523646,"POLYGON ((-113.13432151237426 33.37751482631051, -113.134313414062 33.370093652391965, -113.13430551158244 33.36283267340434, -113.13861950454609 33.36283085173119, -113.14294223991409 33.36282887625125, -113.14296908696468 33.37372367008, -113.1429724502571 33.37751313247044, -113.13432151237426 33.37751482631051))",323.79
95,1603310,40156025B,1,401-56-025B,401,56,025B,4110,CV HARQUAHALA LLC,1121 W WARNER RD 109,,TEMPE,AZ,USA,85284,,,,,,,,,,,1121 W WARNER RD 109 TEMPE AZ USA 85284,20050904505,1120089600000,06/01/2005,94350000,,,,,14069880.0,,,,2 1S 9W,RU-43,NO CITY/TOWN,,,CLUB VISTA FINANCIAL SERVICES LLC,2024,"     545,870","     363,032",2.R,2023,"     516,800","     345,745",2.R,5833.390537403212,1877614.5183118512,-113.14726866800609,33.370166706265834,"POLYGON ((-113.14296908696468 33.37372367008, -113.14294223991409 33.36282887625125, -113.15157725156523 33.36283136342026, -113.15157824150869 33.37009166282283, -113.15157927457126 33.37751074174044, -113.14462055696951 33.3775126066149, -113.1429724502571 33.37751313247044, -113.14296908696468 33.37372367008))",322.73
